learning_rate: 0.0001, training_size: 2000, batch_size: 50, num_epochs: 20, dataset_type: 1, dataset_size: 1.0, model_type: 2, exp_name: baseline, activation: elu, loss: 1.91720383129, acc: 0.833333335226
val_loss,val_acc,loss,acc
4.32520866,0.22228571,4.90367862,0.15306122
3.81741265,0.34500000,3.54408757,0.37074830
3.53061843,0.41657143,2.91570374,0.58163265
3.33274257,0.46457143,2.51477819,0.70748299
3.19569404,0.49928571,2.27413616,0.78911564
3.06771825,0.52942857,2.09678809,0.85034012
2.98141916,0.54957143,1.96902103,0.92176871
2.92538148,0.56071429,1.86757448,0.94217687
2.87974502,0.56942857,1.79703846,0.95238095
2.84694650,0.58000000,1.73949055,0.96598640
2.80806098,0.58557143,1.68992587,0.97278911
2.77421698,0.59342857,1.64951876,0.97619049
2.74347365,0.59657143,1.61116109,0.98299320
2.71315948,0.60028572,1.57896278,0.98299320
2.69111980,0.60428572,1.54865900,0.98979592
2.66569548,0.60871429,1.52071318,0.99319729
2.64438618,0.61057143,1.49556400,0.99659864
2.62687822,0.61357143,1.47093583,1.00000000
2.60574495,0.61628572,1.44840605,1.00000000
2.58730228,0.61742858,1.42747881,1.00000000
