learning_rate: 0.0001, training_size: 2000, batch_size: 50, num_epochs: 20, dataset_type: 2, dataset_size: 10.0, model_type: 3, exp_name: baseline, activation: elu, loss: 0.173317175347, acc: 0.997619047619
val_loss,val_acc,loss,acc
2.84937107,0.40507936,3.05600749,0.46870749
2.35674599,0.49603175,1.98839334,0.80068027
2.10941311,0.51206349,1.35519634,0.92210884
1.99286688,0.52492064,0.99124582,0.95374149
1.89376426,0.53428572,0.76351446,0.97448980
1.84733987,0.53698413,0.60616222,0.98639456
1.86524146,0.53380953,0.49767938,0.99149660
1.88364119,0.52841270,0.42239161,0.99353742
1.82933825,0.53777778,0.36571487,0.99387755
1.85048558,0.53365079,0.32637174,0.99455783
1.91763818,0.52841270,0.29636399,0.99761905
1.91555314,0.52936508,0.27255915,0.99591837
1.92851481,0.52936508,0.25093255,0.99761905
1.94228891,0.52714286,0.23448842,0.99795919
1.96686187,0.52634921,0.22144180,0.99727891
1.98244168,0.52666667,0.20947175,0.99931973
2.02557202,0.52349207,0.19834025,0.99795919
2.07121570,0.52031746,0.18771961,0.99829932
2.06732408,0.52047619,0.17903554,0.99897959
2.05348801,0.52238095,0.17058079,0.99931973
