learning_rate: 0.0001, training_size: 2000, batch_size: 50, num_epochs: 20, dataset_type: 2, dataset_size: 0.1, model_type: 3, exp_name: baseline, activation: sigmoid
val_loss,val_acc,loss,acc
3.72990765,0.14285714,3.69469857,0.17241380
3.71858770,0.14285714,3.68304563,0.17241380
3.70732233,0.14285714,3.67144608,0.17241380
3.69611262,0.14285714,3.65989971,0.17241380
3.68495873,0.14285714,3.64840651,0.17241380
3.67386412,0.14285714,3.63696623,0.17241380
3.66282983,0.14285714,3.62558270,0.17241380
3.65185143,0.14285714,3.61425781,0.17241380
3.64093363,0.14285714,3.60298967,0.17241380
3.63007615,0.14285714,3.59178400,0.17241380
3.61927996,0.14285714,3.58064151,0.17241380
3.60854102,0.14285714,3.56956291,0.17241380
3.59786582,0.14285714,3.55854297,0.17241380
3.58725105,0.14285714,3.54758692,0.17241380
3.57670091,0.14285714,3.53669024,0.17241380
3.56621073,0.14285714,3.52585649,0.17241380
3.55578329,0.14285714,3.51508141,0.17241380
3.54541923,0.14285714,3.50436735,0.17241380
3.53501733,0.14285714,3.49371505,0.17241380
3.52478035,0.14285714,3.48302126,0.17241380
