learning_rate: 0.001, training_size: 2000, batch_size: 50, num_epochs: 20, dataset_type: 1, dataset_size: 0.1, model_type: 2, exp_name: baseline, activation: elu, loss: 2.13897371292, acc: 0.666666686535
val_loss,val_acc,loss,acc
4.34300151,0.25457143,6.69690895,0.10344828
4.37234106,0.33000000,2.95191407,0.62068963
4.21596306,0.37528572,2.32491469,0.86206895
3.99629637,0.40871429,1.92115974,0.93103451
3.77879580,0.43428571,1.66349566,0.96551722
3.60314185,0.45785714,1.52438009,1.00000000
3.45424499,0.48328571,1.46293330,1.00000000
3.33122841,0.50642857,1.41732454,1.00000000
3.22822952,0.52257143,1.37674832,1.00000000
3.14057525,0.53542857,1.33872712,1.00000000
3.06480017,0.54471429,1.30248904,1.00000000
2.99813236,0.55242857,1.26771748,1.00000000
2.93876330,0.56114286,1.23429203,1.00000000
2.88529521,0.57028572,1.20214999,1.00000000
2.83665588,0.57628572,1.17125225,1.00000000
2.79213420,0.58171429,1.14156079,1.00000000
2.75078962,0.58442857,1.11304963,1.00000000
2.71281152,0.58728572,1.08545756,1.00000000
2.67747592,0.59114286,1.05922222,1.00000000
2.64448153,0.59242857,1.03407478,1.00000000
