learning_rate: 0.001, training_size: 2000, batch_size: 50, num_epochs: 20, dataset_type: 1, dataset_size: 0.1, model_type: 1, exp_name: baseline, activation: sigmoid
val_loss,val_acc,loss,acc
3.72613259,0.18328571,4.18606186,0.13793103
3.50075099,0.22271429,3.09141970,0.51724136
3.33366433,0.26042857,2.54705405,0.75862068
3.19778648,0.30971429,2.21720791,0.96551722
3.08037724,0.35300000,2.02153921,1.00000000
2.97963360,0.39285714,1.86974645,1.00000000
2.89256860,0.42714286,1.74773896,1.00000000
2.81530930,0.44557143,1.65987575,1.00000000
2.74550594,0.46085714,1.58540893,1.00000000
2.68084498,0.47514286,1.52192044,1.00000000
2.62072213,0.48514286,1.46237278,1.00000000
2.56476877,0.49100000,1.40726173,1.00000000
2.51293695,0.49971428,1.35416222,1.00000000
2.46462555,0.50685714,1.30337548,1.00000000
2.41980290,0.51100000,1.25631809,1.00000000
2.37810495,0.51285714,1.21212411,1.00000000
2.33880582,0.51700000,1.16950190,1.00000000
2.30161444,0.51771429,1.12678111,1.00000000
2.26631195,0.51971429,1.08808410,1.00000000
2.23329434,0.52042857,1.05291748,1.00000000
