learning_rate: 0.001, training_size: 2000, batch_size: 50, num_epochs: 20, dataset_type: 2, dataset_size: 0.1, model_type: 2, exp_name: baseline, activation: elu
val_loss,val_acc,loss,acc
4.89646005,0.15587302,5.16687393,0.20689656
4.45274348,0.19000000,4.42337322,0.37931034
4.43764144,0.18555556,3.44435453,0.41379312
4.22515581,0.21412698,3.12382889,0.51724136
3.96480775,0.23126984,2.70718002,0.58620691
3.82995909,0.25460317,2.27691102,0.72413790
3.83957502,0.25317460,1.95756304,0.82758623
3.98198277,0.23761905,1.75238156,0.82758623
3.82611429,0.25603175,1.76311696,0.72413790
3.69138428,0.28000000,1.53358102,0.89655173
3.66005848,0.28507937,1.35181510,0.93103451
3.63495128,0.28936508,1.27730978,0.93103451
3.60887050,0.29714286,1.19951069,0.89655173
3.60855149,0.29873016,1.10933018,0.93103451
3.64041999,0.29777778,1.02722025,1.00000000
3.68931500,0.29857143,0.96237528,1.00000000
3.73510500,0.30158730,0.90879762,1.00000000
3.77583022,0.30238095,0.85982454,1.00000000
3.81561421,0.30571429,0.81736273,1.00000000
3.85817578,0.30380952,0.78225887,1.00000000
