learning_rate: 0.1, training_size: 2000, batch_size: 50, num_epochs: 20, dataset_type: 1, dataset_size: 100, model_type: 2, exp_name: baseline, activation: elu, loss: 13.8106584985, acc: 0.143650793656
val_loss,val_acc,loss,acc
13.91214495,0.14285714,22.46851539,0.14435374
13.81621675,0.14285714,13.83614788,0.14251701
13.82402639,0.14285714,13.82989263,0.14251701
13.82419233,0.14285714,13.82936731,0.14251701
13.82239752,0.14285714,13.82773654,0.14251701
13.82199221,0.14285714,13.82905662,0.14251701
13.82042532,0.14285714,13.82902819,0.14251701
13.82082491,0.14285714,13.82888770,0.14251701
13.82336073,0.14285714,13.82848680,0.14251701
13.82544355,0.14285714,13.82874684,0.14251701
13.82453566,0.14285714,13.82886851,0.14251701
13.82304697,0.14285714,13.82864620,0.14251701
13.82212191,0.14285714,13.82845367,0.14251701
13.82237654,0.14285714,13.82841768,0.14251701
13.82341127,0.14285714,13.82858970,0.14251701
13.82376032,0.14285714,13.82870437,0.14251701
13.82285433,0.14285714,13.82859138,0.14251701
13.82265406,0.14285714,13.82849325,0.14251701
13.82303743,0.14285714,13.82852026,0.14251701
13.82345228,0.14285714,13.82861862,0.14251701
