learning_rate: 0.01, training_size: 2000, batch_size: 50, num_epochs: 20, dataset_type: 1, dataset_size: 0.1, model_type: 1, exp_name: baseline, activation: sigmoid, loss: 1.47579932213, acc: 0.75
val_loss,val_acc,loss,acc
2.81444123,0.38828571,4.27462673,0.17241380
2.45939778,0.43828571,2.08818412,0.75862068
2.28093587,0.50200000,1.55550814,0.93103451
2.23237881,0.53614286,1.38327169,0.96551722
2.24833604,0.55242857,1.33150017,0.96551722
2.28391120,0.56100000,1.33901536,0.96551722
2.31254282,0.57014286,1.37288034,0.96551722
2.32812949,0.57671429,1.40530825,1.00000000
2.32229226,0.58128572,1.42191339,1.00000000
2.29475106,0.58328572,1.41393602,1.00000000
2.25364274,0.58485715,1.38728404,1.00000000
2.20609505,0.58828572,1.34417021,1.00000000
2.15888376,0.59042857,1.28510869,1.00000000
2.11473640,0.58928572,1.22349381,1.00000000
2.07647770,0.58771429,1.16597581,1.00000000
2.04586452,0.58600000,1.10914850,1.00000000
2.01949174,0.58057143,1.06068575,1.00000000
1.99617666,0.57885715,1.01559067,1.00000000
1.96903229,0.57914286,0.97509515,1.00000000
1.93769187,0.58085714,0.93477345,1.00000000
