learning_rate: 0.001, training_size: 2000, batch_size: 50, num_epochs: 20, dataset_type: 1, dataset_size: 1.0, model_type: 1, exp_name: baseline, activation: elu, loss: 2.05244555738, acc: 0.888888883212
val_loss,val_acc,loss,acc
5.53405284,0.56714286,6.49357548,0.54081633
4.24253206,0.67400000,2.56433424,0.86054422
3.86950379,0.70428572,1.78069694,0.94897960
3.76936903,0.71028572,1.56837193,0.96258503
3.86285845,0.70314286,1.33904947,0.98979593
3.80142537,0.70614286,1.30109877,0.98299320
3.70786292,0.71400000,1.22861105,0.99319729
3.64805160,0.71414286,1.19102702,0.99319729
3.60205113,0.71571429,1.15812918,0.99319729
3.56347394,0.71514286,1.12831970,0.99319729
3.52805643,0.71657143,1.10075989,0.99319729
3.49545483,0.71671429,1.07477317,0.99319729
3.46454742,0.71728571,1.05013582,0.99319728
3.43450613,0.71757143,1.02654653,0.99319729
3.40511148,0.71785714,1.00390288,0.99319729
3.37697652,0.71785714,0.98211736,0.99319728
3.34921264,0.71857143,0.96108113,0.99319729
3.32270373,0.71885715,0.94082937,0.99319729
3.29700412,0.71928572,0.92128738,0.99319729
3.27234570,0.71928572,0.90240171,0.99319729
