learning_rate: 0.001, training_size: 2000, batch_size: 50, num_epochs: 20, dataset_type: 2, dataset_size: 0.1, model_type: 1, exp_name: baseline, activation: sigmoid, loss: 1.7808521986, acc: 0.666666686535
val_loss,val_acc,loss,acc
3.76468922,0.18126984,4.21521473,0.17241380
3.59287284,0.19349206,3.48408556,0.37931034
3.50768113,0.19396825,3.17318773,0.44827586
3.42328017,0.19682540,2.96602583,0.48275861
3.33578001,0.20873016,2.79201841,0.55172414
3.24410972,0.22428571,2.64256787,0.62068963
3.15709238,0.24317460,2.47133732,0.72413790
3.08318177,0.25015873,2.31280112,0.82758623
3.01577464,0.25888889,2.18859172,0.82758623
2.94952889,0.27222222,2.07012248,0.86206895
2.88686296,0.28206349,1.95447087,0.86206895
2.82794312,0.28761905,1.85079122,0.96551722
2.77752270,0.28730159,1.75041533,0.96551722
2.73172250,0.28936508,1.65819645,1.00000000
2.69293069,0.29238095,1.57358944,1.00000000
2.66145216,0.29238095,1.49474859,1.00000000
2.62869667,0.29825397,1.42798638,1.00000000
2.59750409,0.30206349,1.35687113,1.00000000
2.57043380,0.30206349,1.28647733,1.00000000
2.54594939,0.30396825,1.21877384,1.00000000
