learning_rate: 0.001, training_size: 2000, batch_size: 50, num_epochs: 20, dataset_type: 1, dataset_size: 0.1, model_type: 3, exp_name: baseline, activation: elu, loss: 3.00395393372, acc: 0.583333313465
val_loss,val_acc,loss,acc
3.53556388,0.20400000,3.76323581,0.10344828
3.44919790,0.21300000,3.02546954,0.51724136
3.32105274,0.28314286,2.60908461,0.65517241
3.15965370,0.37142857,2.27129507,0.82758623
3.00865086,0.42885714,1.99544311,1.00000000
2.87002945,0.46571429,1.79143703,1.00000000
2.75234467,0.49828571,1.62717283,1.00000000
2.64754481,0.52000000,1.49847543,1.00000000
2.55931805,0.53471429,1.39125240,1.00000000
2.48952156,0.54757143,1.30380499,1.00000000
2.43880529,0.55671429,1.23197436,1.00000000
2.40587605,0.55957143,1.17143941,1.00000000
2.38768878,0.56028571,1.11871350,1.00000000
2.38040990,0.56228572,1.07114708,1.00000000
2.38033481,0.55957143,1.02707660,1.00000000
2.38437873,0.55771429,0.98555833,1.00000000
2.39024952,0.55585714,0.94607311,1.00000000
2.39651217,0.55285714,0.90833521,1.00000000
2.40234904,0.55085714,0.87217456,1.00000000
2.40698389,0.54971429,0.83715451,1.00000000
