learning_rate: 0.001, training_size: 2000, batch_size: 50, num_epochs: 20, dataset_type: 1, dataset_size: 1.0, model_type: 3, exp_name: baseline, activation: elu, loss: 0.536854746323, acc: 0.928571421949
val_loss,val_acc,loss,acc
2.56959312,0.68442858,2.99260973,0.62925171
2.13108032,0.67314286,1.82163741,0.89455781
1.95646307,0.68414286,1.30461465,0.93537414
1.71679305,0.70971429,1.02020912,0.97619048
1.55370809,0.73528572,0.83519824,0.98299319
1.51366436,0.72428572,0.69066601,0.99659864
1.58827321,0.69042858,0.57755023,1.00000000
1.61051528,0.67257143,0.49600321,1.00000000
1.50867645,0.68314286,0.43103387,1.00000000
1.37244583,0.70128572,0.37756113,1.00000000
1.30168090,0.70842858,0.33334493,1.00000000
1.27175462,0.70442858,0.29635086,1.00000000
1.25844348,0.69628572,0.26476196,1.00000000
1.24831784,0.69171429,0.23775334,1.00000000
1.20411908,0.69485715,0.21445018,1.00000000
1.14256149,0.70557143,0.19410933,1.00000000
1.11889416,0.70642858,0.17637709,1.00000000
1.12971529,0.69885715,0.16071403,1.00000000
1.12237400,0.69528572,0.14677889,1.00000000
1.09082524,0.70242858,0.13442202,1.00000000
