learning_rate: 0.1, training_size: 2000, batch_size: 50, num_epochs: 20, dataset_type: 2, dataset_size: 100, model_type: 2, exp_name: baseline, activation: relu, loss: 13.7955272124, acc: 0.144841269832
val_loss,val_acc,loss,acc
13.82931358,0.14285714,16.89746204,0.13969388
13.81564157,0.14285714,13.83037802,0.14200680
13.83065442,0.14285714,13.84393648,0.14200680
13.83348672,0.14285714,13.84242391,0.14200680
13.82527768,0.14285714,13.83995461,0.14200680
13.82506791,0.14285714,13.84196519,0.14200680
13.82193222,0.14285714,13.84186587,0.14200680
13.82701329,0.14285714,13.84081682,0.14200680
13.82601186,0.14285714,13.84068527,0.14200680
13.82947366,0.14285714,13.84082096,0.14200680
13.83084315,0.14285714,13.84140703,0.14200680
13.82882523,0.14285714,13.84122945,0.14200680
13.82611117,0.14285714,13.84085860,0.14200680
13.82516705,0.14285714,13.84060085,0.14200680
13.82713344,0.14285714,13.84068123,0.14200680
13.82830833,0.14285714,13.84104855,0.14200680
13.82732029,0.14285714,13.84102977,0.14200680
13.82626366,0.14285714,13.84082877,0.14200680
13.82696560,0.14285714,13.84073636,0.14200680
13.82750920,0.14285714,13.84089218,0.14200680
