learning_rate: 0.01, training_size: 2000, batch_size: 50, num_epochs: 10, loss: 0.195096760372, acc: 0.938
val_loss,val_acc,loss,acc
0.26427865,0.92955556,0.17118888,0.94405000
0.22093826,0.93066667,0.17209842,0.94404000
0.20025412,0.94177777,0.16662065,0.94589000
0.20767985,0.93422222,0.17208383,0.94407000
0.21631443,0.93755555,0.16948922,0.94461000
0.21590237,0.93866667,0.17103694,0.94407000
0.24407653,0.91888889,0.16120372,0.94765000
0.19789594,0.93822222,0.17411218,0.94324000
0.21295176,0.92422222,0.16031877,0.94696000
0.19147636,0.93822222,0.18140665,0.93900000
