learning_rate: 0.01, training_size: 2000, batch_size: 50, num_epochs: 10, loss: 1.38254137032, acc: 0.384964682199
val_loss,val_acc,loss,acc
1.36494979,0.38890446,1.42255460,0.37784000
1.37489541,0.38890446,1.36304545,0.38796000
1.37123752,0.39058560,1.36516617,0.38836000
1.37579207,0.38806388,1.36140627,0.39161000
1.37165449,0.38918465,1.36293494,0.39124000
1.36484405,0.38862427,1.35726133,0.39262000
1.38409348,0.38834407,1.35815018,0.39160000
1.37587719,0.38722331,1.35701162,0.39505000
1.37495806,0.38834407,1.35189223,0.39704000
1.38768720,0.38806388,1.35246585,0.39421000
