learning_rate: 0.1, training_size: 2000, batch_size: 50, num_epochs: 20, dataset_type: 2, dataset_size: 100, model_type: 3, exp_name: baseline, activation: sigmoid, loss: 1.96684564326, acc: 0.144603174603
val_loss,val_acc,loss,acc
1.95997788,0.14285714,2.13745753,0.14187075
1.94735299,0.14285714,1.95988187,0.14010204
1.96393946,0.14285714,1.96742797,0.14431973
1.96439636,0.14285714,1.96855294,0.14173469
1.96497269,0.14285714,1.96506788,0.14489796
1.96020630,0.14285714,1.96893563,0.14408163
1.96781012,0.14285714,1.96952460,0.14176871
1.96196989,0.14285714,1.96926423,0.14051020
1.96952333,0.14285714,1.96844725,0.14574830
1.97231705,0.14285714,1.97076939,0.14350340
1.97125450,0.14285714,1.96937369,0.14408163
1.96682886,0.14285714,1.96919504,0.14336735
1.96123399,0.14285714,1.96964082,0.14102041
1.97323438,0.14285714,1.96960015,0.14438775
1.97576235,0.14285714,1.97094523,0.14282313
1.97361749,0.14285714,1.96888073,0.14105442
1.96400828,0.14285714,1.96962683,0.14030612
1.97082957,0.14285714,1.96973597,0.14659864
1.97236545,0.14285714,1.96979843,0.14176871
1.96775321,0.14285714,1.97056074,0.14244898
