learning_rate: 0.1, training_size: 2000, batch_size: 50, num_epochs: 20, dataset_type: 1, dataset_size: 100, model_type: 2, exp_name: baseline, activation: sigmoid, loss: 1.97216651039, acc: 0.142380952381
val_loss,val_acc,loss,acc
16.48254816,0.22114286,14.96282617,0.34581633
2.20370391,0.14342857,19.56185300,0.28877551
17.78580350,0.29314286,15.34818009,0.22901361
6.20964540,0.14285714,15.23787395,0.19942177
2.03666302,0.14285714,10.23036266,0.17010204
1.96661806,0.14285714,1.99917579,0.14251701
1.99856102,0.14285714,2.00037946,0.14112245
2.02525523,0.14285714,2.00378132,0.14149660
1.98622251,0.14285714,2.00154134,0.14299320
2.01697875,0.14285714,2.00311722,0.14547619
44.56320771,0.14285714,6.36190566,0.14727891
2.03554005,0.14285714,3.57022576,0.14248299
1.99303242,0.14285714,2.00946178,0.14278912
1.96840837,0.14285714,2.00387528,0.14207483
2.02090405,0.14285714,2.00334631,0.14241497
1.99587097,0.14285714,2.00459276,0.14663265
1.98574866,0.14285714,2.00693139,0.14363946
1.99002459,0.14285714,2.02066891,0.14006803
1.98394961,0.14285714,2.01574064,0.14510204
1.97274481,0.14285714,2.00692733,0.13901361
